user_time,user_id,movie_id,movie_title,year,minute
2024-09-10T08:40:01,39210,machete+2010,machete,2010,102
2024-09-10T08:40:01,32360,the+dark+knight+rises+2012,the dark knight rises,2012,52
2024-09-10T08:40:01,4708,darktown+strutters+1975,darktown strutters,1975,54
2024-09-10T08:40:01,84936,nowhere+boy+2009,nowhere boy,2009,9
2024-09-10T08:40:01,149824,bambi+1942,bambi,1942,24
2024-09-10T08:40:01,137657,sleeping+beauty+1959,sleeping beauty,1959,5
2024-09-10T08:40:01,31554,american+pie+1999,american pie,1999,18
2024-09-10T08:40:01,10620,geronimo+an+american+legend+1993,geronimo an american legend,1993,30
2024-09-10T08:40:01,101323,sitting+bull+1954,sitting bull,1954,32
2024-09-10T08:40:01,20887,the+core+2003,the core,2003,93
2024-09-10T08:40:01,7308,inception+2010,inception,2010,26
2024-09-10T08:40:01,97715,aliens+1986,aliens,1986,112
2024-09-10T08:40:01,31798,inception+2010,inception,2010,55
2024-09-10T08:40:01,32561,the+holiday+2006,the holiday,2006,72
2024-09-10T08:40:01,142007,lawrence+of+arabia+1962,lawrence of arabia,1962,72
2024-09-10T08:40:01,47728,futurama+into+the+wild+green+yonder+2009,futurama into the wild green yonder,2009,64
2024-09-10T08:40:01,101112,no+way+out+1987,no way out,1987,49
2024-09-10T08:40:01,13364,gone+girl+2014,gone girl,2014,47
2024-09-10T08:40:01,47421,toy+story+2+1999,toy story 2,1999,25
2024-09-10T08:40:01,29125,the+godfather+1972,the godfather,1972,102
2024-09-10T08:40:01,53945,fanny+1932,fanny,1932,30
2024-09-10T08:40:01,121988,blade+runner+1982,blade runner,1982,23
2024-09-10T08:40:01,84886,the+shawshank+redemption+1994,the shawshank redemption,1994,129
2024-09-10T08:40:01,73940,dont+look+back+1967,dont look back,1967,71
2024-09-10T08:40:01,90131,point+of+order+1964,point of order,1964,68
2024-09-10T08:40:01,14907,pieces+of+april+2003,pieces of april,2003,79
2024-09-10T08:40:01,103282,modest+reception+2012,modest reception,2012,50
2024-09-10T08:40:01,114553,cach+2005,cach,2005,101
2024-09-10T08:40:01,133727,spellbound+2002,spellbound,2002,7
2024-09-10T08:40:01,136963,whisper+of+the+heart+1995,whisper of the heart,1995,82
2024-09-10T08:40:01,132611,the+godfather+1972,the godfather,1972,8
2024-09-10T08:40:02,84307,spirit+stallion+of+the+cimarron+2002,spirit stallion of the cimarron,2002,24
2024-09-10T08:40:02,85431,car+bpnus+2001,car bpnus,2001,55
2024-09-10T08:40:02,62078,guardians+of+the+galaxy+2014,guardians of the galaxy,2014,77
2024-09-10T08:40:02,144479,the+vertical+ray+of+the+sun+2000,the vertical ray of the sun,2000,31
2024-09-10T08:40:02,61126,the+old+fashioned+way+1934,the old fashioned way,1934,63
2024-09-10T08:40:02,40251,mcfarland_+usa+2015,mcfarland_ usa,2015,98
2024-09-10T08:40:02,132796,crossing+the+bridge+1992,crossing the bridge,1992,84
2024-09-10T08:40:02,107460,anatomy+of+a+murder+1959,anatomy of a murder,1959,92
2024-09-10T08:40:02,101139,beauty+and+the+beast+1991,beauty and the beast,1991,27
2024-09-10T08:40:02,64365,hello+herman+2012,hello herman,2012,66
2024-09-10T08:40:02,73187,the+negotiator+1998,the negotiator,1998,132
2024-09-10T08:40:02,4850,worth+winning+1989,worth winning,1989,13
2024-09-10T08:40:02,47966,parallels+2015,parallels,2015,58
2024-09-10T08:40:02,132094,her+2013,her,2013,46
2024-09-10T08:40:02,6487,black+ice+2007,black ice,2007,22
2024-09-10T08:40:02,61135,magic+magic+2013,magic magic,2013,4
2024-09-10T08:40:02,21040,bombardier+1943,bombardier,1943,0
2024-09-10T08:40:02,15554,harry+potter+and+the+deathly+hallows+part+1+2010,harry potter and the deathly hallows part 1,2010,27
2024-09-10T08:40:02,4111,pandoras+box+1929,pandoras box,1929,6
2024-09-10T08:40:02,91196,diabolique+1955,diabolique,1955,9
2024-09-10T08:40:02,94308,scenes+of+a+sexual+nature+2006,scenes of a sexual nature,2006,10
2024-09-10T08:40:02,86731,the+far+horizons+1955,the far horizons,1955,42
2024-09-10T08:40:02,149293,finding+nemo+2003,finding nemo,2003,68
2024-09-10T08:40:02,59432,trouble+every+day+2001,trouble every day,2001,68
2024-09-10T08:40:02,91063,arlington+road+1999,arlington road,1999,14
2024-09-10T08:40:02,57221,the+miracle+of+morgans+creek+1944,the miracle of morgans creek,1944,48
2024-09-10T08:40:02,37193,whisper+of+the+heart+1995,whisper of the heart,1995,65
2024-09-10T08:40:02,90201,monty+python+and+the+holy+grail+1975,monty python and the holy grail,1975,69
2024-09-10T08:40:02,19264,saving+private+ryan+1998,saving private ryan,1998,81
2024-09-10T08:40:02,116101,starship+troopers+1997,starship troopers,1997,23
2024-09-10T08:40:02,82227,mindscape+2013,mindscape,2013,86
2024-09-10T08:40:02,135829,gold+diggers+of+1935+1935,gold diggers of 1935,1935,63
2024-09-10T08:40:02,18531,coraline+2009,coraline,2009,37
2024-09-10T08:40:02,1181,1492+conquest+of+paradise+1992,1492 conquest of paradise,1992,64
2024-09-10T08:40:02,56669,se7en+1995,se7en,1995,64
2024-09-10T08:40:02,147771,john+wick+2014,john wick,2014,51
2024-09-10T08:40:02,147925,home+among+strangers_+a+stranger+among+his+own+1974,home among strangers_ a stranger among his own,1974,86
2024-09-10T08:40:03,100096,fight+club+1999,fight club,1999,25
2024-09-10T08:40:03,90929,the+lord+of+the+rings+the+two+towers+2002,the lord of the rings the two towers,2002,8
2024-09-10T08:40:03,142740,agallas+2009,agallas,2009,63
2024-09-10T08:40:03,110811,toy+story+2+1999,toy story 2,1999,63
2024-09-10T08:40:03,83857,the+fifth+element+1997,the fifth element,1997,12
2024-09-10T08:40:03,14889,in+the+beginning+2009,in the beginning,2009,95
2024-09-10T08:40:03,5277,certified+copy+2010,certified copy,2010,45
2024-09-10T08:40:03,30264,master+and+commander+the+far+side+of+the+world+2003,master and commander the far side of the world,2003,138
2024-09-10T08:40:03,104717,beyond+the+border+2011,beyond the border,2011,90
2024-09-10T08:40:03,18685,desert+flower+2009,desert flower,2009,119
2024-09-10T08:40:03,57618,the+secret+life+of+bees+2008,the secret life of bees,2008,35
2024-09-10T08:40:03,63861,the+champion+1915,the champion,1915,30
2024-09-10T08:40:03,147164,easter+parade+1948,easter parade,1948,31
2024-09-10T08:40:03,126374,seven+samurai+1954,seven samurai,1954,22
2024-09-10T08:40:03,131371,lola+1961,lola,1961,32
2024-09-10T08:40:03,88528,billy+budd+1962,billy budd,1962,3
2024-09-10T08:40:03,27365,the+goonies+1985,the goonies,1985,39
2024-09-10T08:40:03,128985,dry+summer+1963,dry summer,1963,7
2024-09-10T08:40:03,41984,local+hero+1983,local hero,1983,95
2024-09-10T08:40:03,122573,the+descendants+2011,the descendants,2011,43
2024-09-10T08:40:03,57292,my+neighbor+totoro+1988,my neighbor totoro,1988,20
2024-09-10T08:40:03,72962,the+lady+eve+1941,the lady eve,1941,66
2024-09-10T08:40:03,139051,masculin+fminin+1966,masculin fminin,1966,37
2024-09-10T08:40:03,41826,the+lord+of+the+rings+the+return+of+the+king+2003,the lord of the rings the return of the king,2003,123
2024-09-10T08:40:03,6635,the+boost+1988,the boost,1988,60
2024-09-10T08:40:03,63116,paths+of+glory+1957,paths of glory,1957,64
2024-09-10T08:40:03,123672,21+grams+2003,21 grams,2003,58
2024-09-10T08:40:03,59036,two+women+1960,two women,1960,95
2024-09-10T08:40:03,38981,g.i.+joe+the+revenge+of+cobra+1984,g.i. joe the revenge of cobra,1984,58
2024-09-10T08:40:03,140757,fire+over+england+1937,fire over england,1937,63
2024-09-10T08:40:03,144882,the+odessa+file+1974,the odessa file,1974,46
2024-09-10T08:40:03,88047,stray+dogs+2014,stray dogs,2014,108
2024-09-10T08:40:03,148205,nausica+of+the+valley+of+the+wind+1984,nausica of the valley of the wind,1984,108
2024-09-10T08:40:03,142405,the+young+girls+of+rochefort+1967,the young girls of rochefort,1967,125
2024-09-10T08:40:03,59839,the+avengers+2012,the avengers,2012,69
2024-09-10T08:40:03,22823,the+sea+vultures+1915,the sea vultures,1915,12
2024-09-10T08:40:03,60283,hatari+1962,hatari,1962,135
2024-09-10T08:40:04,26523,the+enemy+within+2013,the enemy within,2013,94
2024-09-10T08:40:04,143937,the+goonies+1985,the goonies,1985,115
2024-09-10T08:40:04,17029,toy+story+1995,toy story,1995,69
2024-09-10T08:40:04,73697,aladdin+1992,aladdin,1992,3
2024-09-10T08:40:04,26310,the+fifth+element+1997,the fifth element,1997,95
2024-09-10T08:40:04,106524,thor+the+dark+world+2013,thor the dark world,2013,70
2024-09-10T08:40:04,55288,aliens+1986,aliens,1986,36
2024-09-10T08:40:04,112681,world+war+z+2013,world war z,2013,47
2024-09-10T08:40:04,40729,route+666+2001,route 666,2001,12
2024-09-10T08:40:04,130376,mirror+1975,mirror,1975,50
2024-09-10T08:40:04,17425,eight+deadly+shots+1972,eight deadly shots,1972,134
2024-09-10T08:40:04,56256,murder+most+foul+1964,murder most foul,1964,54
2024-09-10T08:40:04,138557,twilights+last+gleaming+1977,twilights last gleaming,1977,26
2024-09-10T08:40:04,94624,china+seas+1935,china seas,1935,60
2024-09-10T08:40:04,80486,murk+2005,murk,2005,48
2024-09-10T08:40:04,24912,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,the lord of the rings the fellowship of the ring,2001,31
2024-09-10T08:40:04,25267,the+best+little+whorehouse+in+texas+1982,the best little whorehouse in texas,1982,58
2024-09-10T08:40:04,32916,supermen+of+malegaon+2009,supermen of malegaon,2009,31
2024-09-10T08:40:04,51850,inside+1996,inside,1996,2
2024-09-10T08:40:04,69202,frankenstein+1931,frankenstein,1931,4
2024-09-10T08:40:04,66327,harry+potter+and+the+half-blood+prince+2009,harry potter and the half-blood prince,2009,5
2024-09-10T08:40:04,15496,ratatouille+2007,ratatouille,2007,72
2024-09-10T08:40:04,145442,something+in+the+wind+1947,something in the wind,1947,40
2024-09-10T08:40:04,8025,triumph+of+the+spirit+1989,triumph of the spirit,1989,51
2024-09-10T08:40:04,136003,sisters+of+the+gion+1936,sisters of the gion,1936,66
2024-09-10T08:40:04,139265,the+girl+with+the+dragon+tattoo+2009,the girl with the dragon tattoo,2009,111
2024-09-10T08:40:04,92825,spirited+away+2001,spirited away,2001,89
2024-09-10T08:40:04,97330,girls+just+want+to+have+fun+1985,girls just want to have fun,1985,36
2024-09-10T08:40:04,22547,south+park+bigger_+longer++uncut+1999,south park bigger_ longer  uncut,1999,72
2024-09-10T08:40:04,4043,pageant+2008,pageant,2008,48
2024-09-10T08:40:04,102450,human+capital+2014,human capital,2014,54
2024-09-10T08:40:04,128959,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,pirates of the caribbean the curse of the black pearl,2003,113
2024-09-10T08:40:04,32471,k-911+1999,k-911,1999,37
2024-09-10T08:40:04,144100,war+photographer+2001,war photographer,2001,35
2024-09-10T08:40:04,148146,chicken+with+plums+2011,chicken with plums,2011,79
2024-09-10T08:40:04,6328,lethal+weapon+1987,lethal weapon,1987,11
2024-09-10T08:40:04,60101,the+bribe+1949,the bribe,1949,56
2024-09-10T08:40:04,76116,folies+bergre+de+paris+1935,folies bergre de paris,1935,78
2024-09-10T08:40:04,91329,harry+potter+and+the+order+of+the+phoenix+2007,harry potter and the order of the phoenix,2007,105
2024-09-10T08:40:05,68344,im+not+there.+2007,im not there.,2007,5
2024-09-10T08:40:05,26641,harry+potter+and+the+goblet+of+fire+2005,harry potter and the goblet of fire,2005,85
2024-09-10T08:40:05,16739,a+special+day+1977,a special day,1977,24
2024-09-10T08:40:05,129627,sister+my+sister+1994,sister my sister,1994,83
2024-09-10T08:40:05,85115,kill+bill+vol.+1+2003,kill bill vol. 1,2003,63
2024-09-10T08:40:05,119170,the+war+1994,the war,1994,93
2024-09-10T08:40:05,36178,hold+back+the+dawn+1941,hold back the dawn,1941,109
2024-09-10T08:40:05,20990,close+encounters+of+the+third+kind+1977,close encounters of the third kind,1977,76
2024-09-10T08:40:05,119747,a+very+potter+sequel+2010,a very potter sequel,2010,112
2024-09-10T08:40:05,48705,the+lord+of+the+rings+the+two+towers+2002,the lord of the rings the two towers,2002,98
2024-09-10T08:40:05,90394,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,the lord of the rings the fellowship of the ring,2001,176
2024-09-10T08:40:05,25350,house+of+sand+and+fog+2003,house of sand and fog,2003,46
2024-09-10T08:40:05,143402,a+girl+walks+home+alone+at+night+2014,a girl walks home alone at night,2014,12
2024-09-10T08:40:05,88913,trial+1955,trial,1955,37
2024-09-10T08:40:05,105354,the+bells+of+st.+marys+1945,the bells of st. marys,1945,75
2024-09-10T08:40:05,58104,the+big+boss+1971,the big boss,1971,44
2024-09-10T08:40:05,95317,killers+2014,killers,2014,18
2024-09-10T08:40:05,103100,the+shining+1980,the shining,1980,25
2024-09-10T08:40:05,96043,asylum+blackout+2011,asylum blackout,2011,11
2024-09-10T08:40:05,44790,ip+man+2008,ip man,2008,5
2024-09-10T08:40:05,88578,laugh_+clown_+laugh+1928,laugh_ clown_ laugh,1928,12
2024-09-10T08:40:05,121673,mulan+1998,mulan,1998,11
2024-09-10T08:40:05,93024,august+2011,august,2011,25
2024-09-10T08:40:05,112974,cinema+paradiso+1988,cinema paradiso,1988,12
2024-09-10T08:40:05,17515,apollo+13+1995,apollo 13,1995,111
2024-09-10T08:40:05,133070,interstellar+2014,interstellar,2014,148
2024-09-10T08:40:05,116922,margin+call+2011,margin call,2011,86
2024-09-10T08:40:05,91438,eva+2011,eva,2011,49
2024-09-10T08:40:05,74309,the+twonky+1953,the twonky,1953,31
2024-09-10T08:40:05,273,traveller+1997,traveller,1997,100
2024-09-10T08:40:05,84988,bad+education+2004,bad education,2004,48
2024-09-10T08:40:05,102474,leave+her+to+heaven+1945,leave her to heaven,1945,78
2024-09-10T08:40:05,58513,thor+the+dark+world+2013,thor the dark world,2013,92
2024-09-10T08:40:05,127952,raiders+of+the+lost+ark+1981,raiders of the lost ark,1981,68
2024-09-10T08:40:05,3349,as+good+as+dead+2010,as good as dead,2010,79
2024-09-10T08:40:05,18012,fight+club+1999,fight club,1999,130
2024-09-10T08:40:05,87023,the+terminator+1984,the terminator,1984,16
2024-09-10T08:40:06,1363,the+fifth+element+1997,the fifth element,1997,54
2024-09-10T08:40:06,64929,carrington+1995,carrington,1995,10
2024-09-10T08:40:06,72526,shoah+1985,shoah,1985,522
2024-09-10T08:40:06,107940,the+hobbit+an+unexpected+journey+2012,the hobbit an unexpected journey,2012,94
2024-09-10T08:40:06,103751,nobodys+baby+2001,nobodys baby,2001,48
2024-09-10T08:40:06,40301,fabled+2002,fabled,2002,59
2024-09-10T08:40:06,147052,heat+1995,heat,1995,164
2024-09-10T08:40:06,75853,spider+2002,spider,2002,92
2024-09-10T08:40:06,91684,star+wars+1977,star wars,1977,4
2024-09-10T08:40:06,138214,the+lady+eve+1941,the lady eve,1941,92
2024-09-10T08:40:06,7267,the+visitor+2007,the visitor,2007,34
2024-09-10T08:40:06,70756,the+shawshank+redemption+1994,the shawshank redemption,1994,51
2024-09-10T08:40:06,36918,belle+starr+1941,belle starr,1941,57
2024-09-10T08:40:06,73606,the+sea+inside+2004,the sea inside,2004,13
2024-09-10T08:40:06,136650,a+guy+thing+2003,a guy thing,2003,1
2024-09-10T08:40:06,22194,the+edukators+2004,the edukators,2004,123
2024-09-10T08:40:06,61327,finding+nemo+2003,finding nemo,2003,39
2024-09-10T08:40:06,2909,snapshot+1979,snapshot,1979,37
2024-09-10T08:40:06,120330,somethings+gotta+give+2003,somethings gotta give,2003,51
2024-09-10T08:40:06,94642,odd+thomas+2013,odd thomas,2013,43
2024-09-10T08:40:06,139622,the+maze+runner+2014,the maze runner,2014,48
2024-09-10T08:40:06,69660,hairspray+2007,hairspray,2007,34
2024-09-10T08:40:06,35763,never+say+never+again+1983,never say never again,1983,73
2024-09-10T08:40:06,88569,the+shawshank+redemption+1994,the shawshank redemption,1994,104
2024-09-10T08:40:06,145544,capturing+the+friedmans+2003,capturing the friedmans,2003,55
2024-09-10T08:40:06,119460,alice+in+wonderland+1951,alice in wonderland,1951,49
2024-09-10T08:40:06,128487,seven+samurai+1954,seven samurai,1954,47
2024-09-10T08:40:06,19044,american+history+x+1998,american history x,1998,112
2024-09-10T08:40:06,598,nausica+of+the+valley+of+the+wind+1984,nausica of the valley of the wind,1984,108
2024-09-10T08:40:06,134774,spider-man+3+2007,spider-man 3,2007,138
2024-09-10T08:40:06,141831,lucky+number+slevin+2006,lucky number slevin,2006,24
2024-09-10T08:40:06,12552,the+one+and+only+1999,the one and only,1999,73
2024-09-10T08:40:06,9726,in+the+mood+for+love+2000,in the mood for love,2000,95
2024-09-10T08:40:06,146779,hollow+triumph+1948,hollow triumph,1948,75
2024-09-10T08:40:06,126776,robots+2005,robots,2005,84
2024-09-10T08:40:06,46235,star+wars+episode+iii+-+revenge+of+the+sith+2005,star wars episode iii - revenge of the sith,2005,89
2024-09-10T08:40:06,16185,the+way+ahead+1944,the way ahead,1944,77
2024-09-10T08:40:06,40686,the+incredible+hulk+2008,the incredible hulk,2008,47
2024-09-10T08:40:06,119271,the+uninvited+guest+2004,the uninvited guest,2004,19
2024-09-10T08:40:06,30304,magic+mike+2012,magic mike,2012,96
2024-09-10T08:40:07,122385,pleasure+party+1975,pleasure party,1975,16
2024-09-10T08:40:07,124710,true+confession+1937,true confession,1937,34
2024-09-10T08:40:07,9087,the+little+mermaid+1989,the little mermaid,1989,47
2024-09-10T08:40:07,48109,all+that+heaven+allows+1955,all that heaven allows,1955,14
2024-09-10T08:40:07,116755,the+agronomist+2003,the agronomist,2003,70
2024-09-10T08:40:07,24967,the+devil+and+miss+jones+1941,the devil and miss jones,1941,54
2024-09-10T08:40:07,44029,the+left+handed+gun+1958,the left handed gun,1958,103
2024-09-10T08:40:07,88644,the+frozen+ground+2013,the frozen ground,2013,87
2024-09-10T08:40:07,16639,the+shawshank+redemption+1994,the shawshank redemption,1994,118
2024-09-10T08:40:07,139187,the+shawshank+redemption+1994,the shawshank redemption,1994,69
2024-09-10T08:40:07,24922,runaway+train+1985,runaway train,1985,90
2024-09-10T08:40:07,24389,the+lord+of+the+rings+the+return+of+the+king+2003,the lord of the rings the return of the king,2003,66
2024-09-10T08:40:07,92790,north+1994,north,1994,25
2024-09-10T08:40:07,98977,popular+music+2004,popular music,2004,35
2024-09-10T08:40:07,119898,the+dark+knight+2008,the dark knight,2008,98
2024-09-10T08:40:07,145339,the+shawshank+redemption+1994,the shawshank redemption,1994,68
2024-09-10T08:40:07,120411,happy+endings+2005,happy endings,2005,47
2024-09-10T08:40:07,88126,unknown+2011,unknown,2011,33
2024-09-10T08:40:07,114723,odd+man+out+1947,odd man out,1947,59
2024-09-10T08:40:07,112012,the+deer+hunter+1978,the deer hunter,1978,26
2024-09-10T08:40:07,47224,iron+man+2008,iron man,2008,5
2024-09-10T08:40:07,14039,amlie+2001,amlie,2001,1
2024-09-10T08:40:07,26110,harry+potter+and+the+deathly+hallows+part+1+2010,harry potter and the deathly hallows part 1,2010,6
2024-09-10T08:40:07,4307,inception+2010,inception,2010,20
2024-09-10T08:40:07,139745,jeff_+who+lives+at+home+2011,jeff_ who lives at home,2011,41
2024-09-10T08:40:07,133420,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,the lord of the rings the fellowship of the ring,2001,132
2024-09-10T08:40:07,61750,goodfellas+1990,goodfellas,1990,122
2024-09-10T08:40:07,25637,the+road+home+1999,the road home,1999,37
2024-09-10T08:40:07,103340,willy+wonka++the+chocolate+factory+1971,willy wonka  the chocolate factory,1971,55
2024-09-10T08:40:07,66341,the+tale+of+the+princess+kaguya+2013,the tale of the princess kaguya,2013,87
2024-09-10T08:40:07,58026,one+flew+over+the+cuckoos+nest+1975,one flew over the cuckoos nest,1975,89
2024-09-10T08:40:07,142162,cannibal+the+musical+1993,cannibal the musical,1993,43
2024-09-10T08:40:07,15955,howard+zinn+you+cant+be+neutral+on+a+moving+train+2004,howard zinn you cant be neutral on a moving train,2004,74
2024-09-10T08:40:07,114850,the+lord+of+the+rings+the+two+towers+2002,the lord of the rings the two towers,2002,39
2024-09-10T08:40:07,18041,aladdin+1992,aladdin,1992,85
2024-09-10T08:40:07,58741,beauty+and+the+beast+1991,beauty and the beast,1991,53
2024-09-10T08:40:07,144896,pirates+of+the+caribbean+on+stranger+tides+2011,pirates of the caribbean on stranger tides,2011,82
2024-09-10T08:40:07,56091,the+avengers+2012,the avengers,2012,124
2024-09-10T08:40:07,93626,anbe+sivam+2003,anbe sivam,2003,1
2024-09-10T08:40:07,142948,the+jacket+2005,the jacket,2005,56
2024-09-10T08:40:07,114259,the+thief+lord+2006,the thief lord,2006,80
2024-09-10T08:40:07,129407,close+encounters+of+the+third+kind+1977,close encounters of the third kind,1977,68
2024-09-10T08:40:07,119483,trial+on+the+road+1971,trial on the road,1971,22
2024-09-10T08:40:07,67766,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,pirates of the caribbean the curse of the black pearl,2003,18
2024-09-10T08:40:07,81061,run_+man_+run+1968,run_ man_ run,1968,16
2024-09-10T08:40:08,139314,the+big+sleep+1946,the big sleep,1946,88
2024-09-10T08:40:08,128353,executioners+1993,executioners,1993,30
2024-09-10T08:40:08,128101,pushing+hands+1992,pushing hands,1992,56
2024-09-10T08:40:08,78350,all+the+boys+love+mandy+lane+2008,all the boys love mandy lane,2008,63
2024-09-10T08:40:08,131319,shuttle+2008,shuttle,2008,103
2024-09-10T08:40:08,20099,on+the+occasion+of+remembering+the+turning+gate+2002,on the occasion of remembering the turning gate,2002,68
2024-09-10T08:40:08,46607,urban+justice+2007,urban justice,2007,59
2024-09-10T08:40:08,9841,time+of+the+gypsies+1988,time of the gypsies,1988,36
2024-09-10T08:40:08,16274,insurgent+2015,insurgent,2015,75
2024-09-10T08:40:08,648,escape+from+alcatraz+1979,escape from alcatraz,1979,9
2024-09-10T08:40:08,54864,the+affairs+of+anatol+1921,the affairs of anatol,1921,5
2024-09-10T08:40:08,116989,spirited+away+2001,spirited away,2001,111
2024-09-10T08:40:08,118622,in+your+hands+2004,in your hands,2004,28
2024-09-10T08:40:08,117910,stranger+than+fiction+2006,stranger than fiction,2006,57
2024-09-10T08:40:08,127526,men+in+hope+2011,men in hope,2011,53
2024-09-10T08:40:08,51661,hanna+2011,hanna,2011,57
2024-09-10T08:40:08,99702,his+name+was+jason+30+years+of+friday+the+13th+2009,his name was jason 30 years of friday the 13th,2009,47
2024-09-10T08:40:08,85324,into+the+woods+2014,into the woods,2014,47
2024-09-10T08:40:08,37971,the+inbetweeners+movie+2011,the inbetweeners movie,2011,28
2024-09-10T08:40:08,9302,tv+junkie+2006,tv junkie,2006,40
2024-09-10T08:40:08,131007,the+sapphires+2012,the sapphires,2012,74
2024-09-10T08:40:08,143908,reel+injun+2009,reel injun,2009,25
2024-09-10T08:40:08,80311,platoon+1986,platoon,1986,3
2024-09-10T08:40:08,78074,the+seven+year+itch+1955,the seven year itch,1955,27
2024-09-10T08:40:08,88218,the+phone+box+1972,the phone box,1972,18
2024-09-10T08:40:08,41352,sky+murder+1940,sky murder,1940,33
2024-09-10T08:40:08,106530,the+dark+knight+rises+2012,the dark knight rises,2012,0
2024-09-10T08:40:08,74000,dragon+ball+z+broly+-+the+legendary+super+saiyan+1993,dragon ball z broly - the legendary super saiyan,1993,40
2024-09-10T08:40:08,32140,the+suspended+vocation+1978,the suspended vocation,1978,62
2024-09-10T08:40:08,77606,the+imitation+game+2014,the imitation game,2014,18
2024-09-10T08:40:08,137426,inception+2010,inception,2010,75
2024-09-10T08:40:08,25526,lady+windermeres+fan+1925,lady windermeres fan,1925,107
2024-09-10T08:40:08,38550,sense+and+sensibility+2008,sense and sensibility,2008,21
2024-09-10T08:40:08,44011,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,the lord of the rings the fellowship of the ring,2001,118
2024-09-10T08:40:08,94294,cujo+1983,cujo,1983,48
2024-09-10T08:40:08,56141,the+confession+2001,the confession,2001,75
2024-09-10T08:40:08,49139,the+phantom+of+liberty+1974,the phantom of liberty,1974,78
2024-09-10T08:40:08,106513,the+hobbit+the+desolation+of+smaug+2013,the hobbit the desolation of smaug,2013,98
2024-09-10T08:40:08,125055,comanche+moon+2008,comanche moon,2008,209
2024-09-10T08:40:08,90632,x-men+days+of+future+past+2014,x-men days of future past,2014,70
2024-09-10T08:40:08,93730,the+merry+widow+1952,the merry widow,1952,43
2024-09-10T08:40:08,102507,and+the+band+played+on+1993,and the band played on,1993,65
2024-09-10T08:40:08,85958,mother+knows+best+1997,mother knows best,1997,97
2024-09-10T08:40:08,6451,the+dark+knight+2008,the dark knight,2008,87
2024-09-10T08:40:09,99915,interstellar+2014,interstellar,2014,87
2024-09-10T08:40:09,247,telstar+the+joe+meek+story+2009,telstar the joe meek story,2009,119
2024-09-10T08:40:09,40360,until+the+end+of+the+world+1991,until the end of the world,1991,205
2024-09-10T08:40:09,73280,i+am+a+sex+addict+2005,i am a sex addict,2005,31
2024-09-10T08:40:09,83110,lovers+of+hate+2010,lovers of hate,2010,9
2024-09-10T08:40:09,102891,the+equalizer+2014,the equalizer,2014,77
2024-09-10T08:40:09,22093,up+2009,up,2009,74
2024-09-10T08:40:09,13022,the+shining+1980,the shining,1980,118
2024-09-10T08:40:09,126465,quartet+1981,quartet,1981,8
2024-09-10T08:40:09,87339,the+godfather+1972,the godfather,1972,133
2024-09-10T08:40:09,115539,the+terminator+1984,the terminator,1984,35
2024-09-10T08:40:09,91352,sunrise+a+song+of+two+humans+1927,sunrise a song of two humans,1927,17
2024-09-10T08:40:09,142935,all+the+presidents+men+1976,all the presidents men,1976,62
2024-09-10T08:40:09,34067,whiplash+2014,whiplash,2014,53
2024-09-10T08:40:09,102754,boccaccio+70+1962,boccaccio 70,1962,11
2024-09-10T08:40:09,86284,paranormal+activity+2007,paranormal activity,2007,0
2024-09-10T08:40:09,21336,the+turin+horse+2011,the turin horse,2011,43
2024-09-10T08:40:09,46745,cheeky+2000,cheeky,2000,26
2024-09-10T08:40:09,41216,appointment+with+death+1988,appointment with death,1988,100
2024-09-10T08:40:09,20728,x-men+days+of+future+past+2014,x-men days of future past,2014,29
2024-09-10T08:40:09,103041,houdini+2014,houdini,2014,64
2024-09-10T08:40:09,128351,fight+club+1999,fight club,1999,106
2024-09-10T08:40:09,66059,the+epic+of+everest+1924,the epic of everest,1924,49
2024-09-10T08:40:09,25139,the+longest+day+1962,the longest day,1962,174
2024-09-10T08:40:09,109108,independence+day+1996,independence day,1996,110
2024-09-10T08:40:09,104731,final+destination+3+2006,final destination 3,2006,38
2024-09-10T08:40:09,144982,the+dark+knight+2008,the dark knight,2008,95
2024-09-10T08:40:09,118273,vanilla+sky+2001,vanilla sky,2001,101
2024-09-10T08:40:09,124526,salvador+1986,salvador,1986,54
2024-09-10T08:40:09,100237,fight+club+1999,fight club,1999,96
2024-09-10T08:40:09,121800,the+hobbit+an+unexpected+journey+2012,the hobbit an unexpected journey,2012,103
2024-09-10T08:40:09,20707,fish+tank+2009,fish tank,2009,62
2024-09-10T08:40:09,57023,here+be+dragons+2013,here be dragons,2013,80
2024-09-10T08:40:09,86636,the+godfather+1972,the godfather,1972,159
2024-09-10T08:40:09,92967,how+to+train+your+dragon+2010,how to train your dragon,2010,72
2024-09-10T08:40:10,77274,class+action+1991,class action,1991,88
2024-09-10T08:40:10,115149,christmas+eve+1947,christmas eve,1947,77
2024-09-10T08:40:10,49140,oceans+eleven+2001,oceans eleven,2001,111
2024-09-10T08:40:10,123973,chariots+of+fire+1981,chariots of fire,1981,51
2024-09-10T08:40:10,88216,toy+story+1995,toy story,1995,6
